"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"641","Regulation Of Extracellular Matrix Constituent Secretion (GO:0003330)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"RGCC"
"642","Regulation Of Protein Localization To Cell Cortex (GO:1904776)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"SAPCD2"
"643","Cardiac Muscle Hypertrophy (GO:0003300)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"TTN"
"644","Regulation Of Skeletal Muscle Fiber Development (GO:0048742)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"HDAC9"
"645","Regulation Of Transforming Growth Factor Beta Activation (GO:1901388)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"LTBP1"
"646","Release Of Sequestered Calcium Ion Into Cytosol By Endoplasmic Reticulum (GO:1903514)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"TRDN"
"647","Cytoplasmic Sequestering Of NF-kappaB (GO:0007253)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"NFKBIA"
"648","Dendritic Spine Maintenance (GO:0097062)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"PRNP"
"649","Dermatan Sulfate Proteoglycan Biosynthetic Process (GO:0050651)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"DSE"
"650","Foam Cell Differentiation (GO:0090077)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"WNT5A"
"651","Ventricular Trabecula Myocardium Morphogenesis (GO:0003222)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"TGFB2"
"652","Heparan Sulfate Proteoglycan Biosynthetic Process, Polysaccharide Chain Biosynthetic Process (GO:0015014)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"NDST3"
"653","Kidney Epithelium Development (GO:0072073)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"SALL1"
"654","Lymphocyte Apoptotic Process (GO:0070227)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"TNFRSF21"
"655","Mammary Gland Epithelial Cell Differentiation (GO:0060644)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"ID2"
"656","Monosaccharide Biosynthetic Process (GO:0046364)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"DSE"
"657","Negative Regulation Of Glucose Import (GO:0046325)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"PEA15"
"658","Negative Regulation Of Mitochondrial Membrane Potential (GO:0010917)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"PMAIP1"
"659","Negative Regulation Of Muscle Cell Differentiation (GO:0051148)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"ID2"
"660","Negative Regulation Of Neural Precursor Cell Proliferation (GO:2000178)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"WNT5A"
"661","Negative Regulation Of Striated Muscle Cell Apoptotic Process (GO:0010664)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"HAND2"
"662","Nucleobase-Containing Small Molecule Interconversion (GO:0015949)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"GLRX"
"663","Peptidyl-Lysine Deacetylation (GO:0034983)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"HDAC9"
"664","Positive Regulation Of CoA-transferase Activity (GO:1905920)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"TSPO"
"665","Positive Regulation Of Apoptotic Cell Clearance (GO:2000427)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"CCL2"
"666","Positive Regulation Of Astrocyte Differentiation (GO:0048711)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"ID2"
"667","Positive Regulation Of Chromosome Condensation (GO:1905821)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"SMC2"
"668","Positive Regulation Of Fibroblast Migration (GO:0010763)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"THBS1"
"669","Positive Regulation Of Neuron Projection Arborization (GO:0150012)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"WNT5A"
"670","Postsynapse Organization (GO:0099173)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"WNT5A"
"671","Protein K27-linked Ubiquitination (GO:0044314)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"UBE2T"
"672","Regulation Of CoA-transferase Activity (GO:1905918)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"TSPO"
"673","Regulation Of Apoptotic Cell Clearance (GO:2000425)","1/7",0.105826305561309,0.316263755482838,0,0,10.378164556962,23.3089025712388,"CCL2"
"674","Regulation Of Cellular Senescence (GO:2000772)","2/35",0.105959513973133,0.316263755482838,0,0,3.78066378066378,8.48644918885206,"NUAK1;CDK6"
"675","Action Potential (GO:0001508)","2/35",0.105959513973133,0.316263755482838,0,0,3.78066378066378,8.48644918885206,"DMD;ANK3"
"676","Regulation Of Regulated Secretory Pathway (GO:1903305)","2/35",0.105959513973133,0.316263755482838,0,0,3.78066378066378,8.48644918885206,"SYT4;SYT1"
"677","Response To Nutrient Levels (GO:0031667)","2/35",0.105959513973133,0.316263755482838,0,0,3.78066378066378,8.48644918885206,"PRKAA2;FLNB"
"678","Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332)","2/35",0.105959513973133,0.316263755482838,0,0,3.78066378066378,8.48644918885206,"DDIT4;PMAIP1"
"679","Platelet Aggregation (GO:0070527)","2/35",0.105959513973133,0.316263755482838,0,0,3.78066378066378,8.48644918885206,"CSRP1;VCL"
"680","Regulation Of Cardiac Muscle Contraction (GO:0055117)","2/35",0.105959513973133,0.316263755482838,0,0,3.78066378066378,8.48644918885206,"CALM2;SLC8A1"
"681","Cholesterol Homeostasis (GO:0042632)","3/72",0.106252158245958,0.316263755482838,0,0,2.7158681805594,6.08881393913625,"FABP3;AKR1C1;HDAC9"
"682","Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)","3/72",0.106252158245958,0.316263755482838,0,0,2.7158681805594,6.08881393913625,"GDF10;CLDN5;TGFB2"
"683","Regulation Of MAP Kinase Activity (GO:0043405)","4/114",0.10771566133483,0.320150501478339,0,0,2.27394713912286,5.06694610961554,"DUSP1;FGF18;SPRY4;THBS1"
"684","Cellular Response To Reactive Oxygen Species (GO:0034614)","3/73",0.109575724976723,0.324728060879925,0,0,2.67693357597816,5.9190733450339,"CLU;SQSTM1;RHOB"
"685","Sterol Homeostasis (GO:0055092)","3/73",0.109575724976723,0.324728060879925,0,0,2.67693357597816,5.9190733450339,"FABP3;AKR1C1;HDAC9"
"686","Regulation Of Trans-Synaptic Signaling (GO:0099177)","2/36",0.111066219667248,0.326115011541085,0,0,3.66928104575163,8.06371726835364,"GRIK1;LRRC4C"
"687","Interstrand Cross-Link Repair (GO:0036297)","2/36",0.111066219667248,0.326115011541085,0,0,3.66928104575163,8.06371726835364,"MCM8;FANCD2"
"688","Negative Regulation Of T Cell Proliferation (GO:0042130)","2/36",0.111066219667248,0.326115011541085,0,0,3.66928104575163,8.06371726835364,"PRNP;TNFRSF21"
"689","Cytokine-Mediated Signaling Pathway (GO:0019221)","7/257",0.115444147924752,0.326115011541085,0,0,1.75523870967742,3.78950496785091,"NFKBIA;CXCL10;GREM2;CCL2;CXCL1;IL6ST;CXCL2"
"690","Regulation Of Macromolecule Metabolic Process (GO:0060255)","5/162",0.115633693234377,0.326115011541085,0,0,1.99309978768578,4.29976978194206,"CDK6;LHX1;ASCL1;SLC8A1;TAPBP"
"691","Protein Autophosphorylation (GO:0046777)","5/162",0.115633693234377,0.326115011541085,0,0,1.99309978768578,4.29976978194206,"NTRK2;NEK2;VRK1;TNIK;EPHB1"
"692","Regulation Of p38MAPK Cascade (GO:1900744)","2/37",0.116235953708777,0.326115011541085,0,0,3.56426303854875,7.67076835589068,"DUSP1;HAND2"
"693","Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)","2/37",0.116235953708777,0.326115011541085,0,0,3.56426303854875,7.67076835589068,"NUAK1;CALM2"
"694","Calcium Ion Import Across Plasma Membrane (GO:0098703)","2/37",0.116235953708777,0.326115011541085,0,0,3.56426303854875,7.67076835589068,"CLU;SLC8A1"
"695","Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649)","2/37",0.116235953708777,0.326115011541085,0,0,3.56426303854875,7.67076835589068,"GLRX;DMD"
"696","Muscle Tissue Development (GO:0060537)","2/37",0.116235953708777,0.326115011541085,0,0,3.56426303854875,7.67076835589068,"CSRP1;DMD"
"697","Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873)","2/37",0.116235953708777,0.326115011541085,0,0,3.56426303854875,7.67076835589068,"DUSP1;MARVELD3"
"698","Regulation Of Fat Cell Differentiation (GO:0045598)","3/75",0.116341362605399,0.326115011541085,0,0,2.60230891719745,5.59815623773485,"FRZB;ID2;WNT5A"
"699","Regulation Of Stress Fiber Assembly (GO:0051492)","3/75",0.116341362605399,0.326115011541085,0,0,2.60230891719745,5.59815623773485,"RGCC;LPAR1;CD47"
"700","Positive Regulation Of Cell Projection Organization (GO:0031346)","4/118",0.118168844883147,0.326115011541085,0,0,2.19371111484782,4.68497893488408,"NTRK2;WNT5A;ALKAL2;CBFA2T2"
"701","Regulation Of Ras Protein Signal Transduction (GO:0046578)","3/76",0.119781785808746,0.326115011541085,0,0,2.5665299712067,5.44639127163952,"TGFB2;SPRY4;SQSTM1"
"702","Cdc42 Protein Signal Transduction (GO:0032488)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"RHOJ"
"703","DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:0006978)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"SP100"
"704","Regulation Of Dendritic Cell Antigen Processing And Presentation (GO:0002604)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"THBS1"
"705","Regulation Of Dendritic Spine Maintenance (GO:1902950)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"PRNP"
"706","Regulation Of Endothelial Cell Development (GO:1901550)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"VCL"
"707","Golgi Ribbon Formation (GO:0090161)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"OPTN"
"708","Regulation Of Gap Junction Assembly (GO:1903596)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"CNTNAP2"
"709","T Cell Mediated Cytotoxicity (GO:0001913)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"EMP2"
"710","Adult Heart Development (GO:0007512)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"HAND2"
"711","Regulation Of Morphogenesis Of An Epithelium (GO:1905330)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"CXCL10"
"712","Regulation Of Nephron Tubule Epithelial Cell Differentiation (GO:0072182)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"LHX1"
"713","Cardioblast Differentiation (GO:0010002)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"TGFB2"
"714","Cellular Response To Muramyl Dipeptide (GO:0071225)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"VIM"
"715","Cellular Response To Platelet-Derived Growth Factor Stimulus (GO:0036120)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"HAS2"
"716","Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903555)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"CD47"
"717","Regulation Of Urine Volume (GO:0035809)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"HAS2"
"718","Response To Magnesium Ion (GO:0032026)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"THBS1"
"719","Response To Misfolded Protein (GO:0051788)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"CLU"
"720","Embryonic Digestive Tract Morphogenesis (GO:0048557)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"ID2"
"721","Embryonic Forelimb Morphogenesis (GO:0035115)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"OSR2"
"722","Skeletal Myofibril Assembly (GO:0014866)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"TTN"
"723","Endosome To Melanosome Transport (GO:0035646)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"RAB38"
"724","Endosome To Pigment Granule Transport (GO:0043485)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"RAB38"
"725","Fat-Soluble Vitamin Catabolic Process (GO:0042363)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"CYP26A1"
"726","Glutamine Transport (GO:0006868)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"SLC1A5"
"727","Type B Pancreatic Cell Differentiation (GO:0003309)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"CDK6"
"728","Unsaturated Fatty Acid Biosynthetic Process (GO:0006636)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"SCD"
"729","Negative Regulation Of Glycoprotein Biosynthetic Process (GO:0010561)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"BACE2"
"730","Negative Regulation Of Lipase Activity (GO:0060192)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"HDAC9"
"731","Negative Regulation Of Membrane Potential (GO:0045837)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"PMAIP1"
"732","Negative Regulation Of Platelet Aggregation (GO:0090331)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"CD9"
"733","Negative Regulation Of Regulated Secretory Pathway (GO:1903306)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"SYT4"
"734","Nuclear Membrane Disassembly (GO:0051081)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"VRK1"
"735","Nucleoside Diphosphate Metabolic Process (GO:0009132)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"RRM1"
"736","Positive Regulation Of Adaptive Immune Response (GO:0002821)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"IL6ST"
"737","Positive Regulation Of Blood Pressure (GO:0045777)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"ID2"
"738","Positive Regulation Of Chromatin Binding (GO:0035563)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"DTX3L"
"739","Positive Regulation Of Extracellular Matrix Assembly (GO:1901203)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"RGCC"
"740","Positive Regulation Of Macrophage Cytokine Production (GO:0060907)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"WNT5A"
"741","Positive Regulation Of Membrane Invagination (GO:1905155)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"RAB31"
"742","Positive Regulation Of Protein Kinase C Signaling (GO:0090037)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"WNT5A"
"743","Positive Regulation Of Synapse Maturation (GO:0090129)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"CDC20"
"744","Positive Regulation Of Ubiquitin Protein Ligase Activity (GO:1904668)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"CDC20"
"745","Protein K29-linked Ubiquitination (GO:0035519)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"UBE2T"
"746","Protein Localization To Perinuclear Region Of Cytoplasm (GO:1905719)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"SQSTM1"
"747","Regulation Of Cell Killing (GO:0031341)","1/8",0.120003898335562,0.326115011541085,0,0,8.89511754068716,18.8597044084845,"TGFB2"
"748","Positive Regulation Of Bone Mineralization (GO:0030501)","2/38",0.121465451522774,0.329645543571166,0,0,3.46507936507937,7.30482184417337,"OSR2;SLC8A1"
"749","Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667)","3/77",0.123259507433652,0.330819361725641,0,0,2.53171802375624,5.30005884365479,"DCC;SLITRK6;ANK3"
"750","Monoatomic Cation Homeostasis (GO:0055080)","3/77",0.123259507433652,0.330819361725641,0,0,2.53171802375624,5.30005884365479,"UNC80;ANK3;SLC8A1"
"751","Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512)","3/77",0.123259507433652,0.330819361725641,0,0,2.53171802375624,5.30005884365479,"PMEPA1;LTBP1;FBN1"
"752","Positive Regulation Of Response To Stimulus (GO:0048584)","3/77",0.123259507433652,0.330819361725641,0,0,2.53171802375624,5.30005884365479,"TGFB2;C7;WNT5A"
"753","Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428)","2/39",0.126751535693782,0.330819361725641,0,0,3.37125697125697,6.96342068208097,"CD47;CLU"
"754","Axonal Transport (GO:0098930)","2/39",0.126751535693782,0.330819361725641,0,0,3.37125697125697,6.96342068208097,"DST;NEFL"
"755","Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)","2/39",0.126751535693782,0.330819361725641,0,0,3.37125697125697,6.96342068208097,"PRNP;MVP"
"756","Positive Regulation Of Cytokinesis (GO:0032467)","2/39",0.126751535693782,0.330819361725641,0,0,3.37125697125697,6.96342068208097,"KIF23;CDC6"
"757","Positive Regulation Of Intracellular Transport (GO:0032388)","2/39",0.126751535693782,0.330819361725641,0,0,3.37125697125697,6.96342068208097,"SPAG5;MYL1"
"758","Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760)","3/78",0.126773695534919,0.330819361725641,0,0,2.49783439490446,5.15890653122484,"WNT5A;CLU;THBS1"
"759","Regulation Of TOR Signaling (GO:0032006)","3/78",0.126773695534919,0.330819361725641,0,0,2.49783439490446,5.15890653122484,"NUAK1;PRKAA2;DDIT4"
"760","Regulation Of Neuron Differentiation (GO:0045664)","3/79",0.130323516000804,0.330819361725641,0,0,2.46484244049614,5.02269653695583,"SOX3;ID2;ASCL1"
"761","Positive Regulation Of Catabolic Process (GO:0009896)","3/79",0.130323516000804,0.330819361725641,0,0,2.46484244049614,5.02269653695583,"WNT5A;FLNB;CLU"
"762","Positive Regulation Of Endocytosis (GO:0045807)","3/79",0.130323516000804,0.330819361725641,0,0,2.46484244049614,5.02269653695583,"DAB2;CD47;CLU"
"763","Supramolecular Fiber Organization (GO:0097435)","8/316",0.130920633647993,0.330819361725641,0,0,1.62863026940697,3.31127241580114,"TGFB2;KRT17;COL5A3;NEFL;TAGLN2;EMP2;VIM;TRDN"
